datetime_h,CO_ppm_corrigido_sensores,CO_ppm_corrigido_cetesb,Sensores_Calibrados
2025-07-13 18:00:00,0.578125,1.05625,0.8679058816010503
2025-07-13 19:00:00,0.6472222222222223,1.238709677419355,0.8511610218257675
2025-07-13 23:00:00,0.7509090909090909,1.0066666666666666,0.8260337877509164
2025-07-14 03:00:00,0.71625,0.4111111111111111,0.8344329910552839
2025-07-14 04:00:00,0.6584210526315789,0.4148148148148148,0.8484471233676101
2025-07-14 09:00:00,0.6347368421052632,0.9266666666666667,0.8541866997412589
2025-07-14 10:00:00,0.6372222222222222,0.9166666666666666,0.8535843985168636
2025-07-14 11:00:00,0.6759999999999999,0.8214285714285714,0.8441870822369462
2025-07-14 12:00:00,0.6177272727272727,0.7586206896551724,0.8583087591368795
2025-07-14 13:00:00,0.8313636363636363,0.7000000000000001,0.8065366207361879
2025-07-14 14:00:00,0.7804545454545455,0.7,0.8188738111635867
2025-07-14 15:00:00,1.3638095238095238,0.7310344827586207,0.6775049254455481
2025-07-14 16:00:00,0.6789473684210526,0.7967741935483871,0.843472823843781
2025-07-14 17:00:00,0.6488235294117647,0.925,0.8507729647739253
2025-08-01 09:00:00,0.6347368421052632,0.9266666666666664,0.8541866997412589
2025-08-01 10:00:00,0.6372222222222222,0.9166666666666664,0.8535843985168636
2025-08-01 11:00:00,0.6759999999999999,0.8214285714285714,0.8441870822369462
2025-08-01 12:00:00,0.6177272727272727,0.7586206896551724,0.8583087591368795
2025-08-01 13:00:00,0.8313636363636363,0.7000000000000001,0.8065366207361879
2025-08-01 14:00:00,0.7804545454545455,0.7000000000000001,0.8188738111635867
2025-08-02 03:00:00,0.71625,0.4111111111111111,0.8344329910552839
2025-08-02 06:00:00,1.1894444444444443,0.7444444444444445,0.7197601523529955
2025-08-02 09:00:00,0.6347368421052632,0.9266666666666666,0.8541866997412589
2025-08-02 12:00:00,0.6177272727272727,0.7586206896551724,0.8583087591368795
2025-08-02 15:00:00,1.3638095238095238,0.7310344827586207,0.6775049254455481
2025-08-02 18:00:00,0.578125,1.05625,0.8679058816010503
2025-08-02 21:00:00,0.6736842105263158,1.058064516129032,0.8447482852601474
